SITE_ID,variable,week,slope,intercept,n_obs,seasonal_mean
ABT147,TNO3,9,-0.069276,141.3785,26,1.9578
ABT147,TNO3,10,-0.081107,165.4491,26,2.2185
ABT147,TNO3,11,-0.130569,265.0403,26,2.2649
ABT147,TNO3,12,-0.072719,147.9054,26,1.5547
ABT147,TNO3,13,-0.098397,199.7416,26,1.7129
ABT147,TNO3,14,-0.068155,138.6947,25,1.5304
ABT147,TNO3,15,-0.042475,87.0533,25,1.5702
ABT147,TNO3,16,-0.103007,209.0586,26,1.7523
ABT147,TNO3,17,-0.064496,131.3337,26,1.5326
ABT147,TNO3,18,-0.114977,233.0443,26,1.6481
ABT147,TNO3,19,-0.083486,169.5133,26,1.4932
ABT147,TNO3,20,-0.053457,108.9752,26,1.3906
ABT147,TNO3,21,-0.056262,114.6668,25,1.4372
ABT147,TNO3,22,-0.072896,148.2338,26,1.5281
ABT147,TNO3,23,-0.074516,151.3807,25,1.4134
ABT147,TNO3,24,-0.075346,153.0637,26,1.426
ABT147,TNO3,25,-0.098407,199.7367,26,1.6888
ABT147,TNO3,26,-0.106253,215.5623,26,1.7244
ABT147,TNO3,27,-0.059957,122.1895,26,1.523
ABT147,TNO3,28,-0.044253,90.5364,26,1.4761
ABT147,TNO3,29,-0.079579,161.7263,26,1.5706
ABT147,TNO3,30,-0.08253,167.6503,25,1.5554
ABT147,TNO3,31,-0.095019,192.9324,25,1.7029
ABT147,TNO3,32,-0.073575,149.3893,25,1.3169
ABT147,TNO3,33,-0.081133,164.7055,26,1.422
ABT147,TNO3,34,-0.082997,168.5078,25,1.4719
ABT147,TNO3,35,-0.045931,93.6561,25,1.2179
ABT147,TNO3,36,-0.082983,168.4142,26,1.4069
ABT147,TNO3,37,-0.047439,96.6687,26,1.1965
ABT147,TNO3,38,-0.063245,128.5849,26,1.3014
ABT147,TNO3,39,-0.056541,114.9744,26,1.1829
ABT147,TNO3,40,-0.059448,121.0832,25,1.4421
ABT147,TNO3,41,-0.087089,176.6757,25,1.4058
ABT147,TNO3,42,-0.057835,117.8715,25,1.4752
ABT147,TNO3,43,-0.041124,84.0698,25,1.3057
ABT147,TNO3,44,-0.091137,185.247,25,1.8293
ABT147,TNO3,45,-0.041395,85.0537,25,1.7444
ABT147,TNO3,46,-0.106913,216.9853,25,1.8177
ABT147,TNO3,47,-0.067673,138.0588,26,1.8644
ABT147,TNO3,48,-0.051911,106.2002,26,1.7262
ABT147,TNO3,49,-0.09052,184.3157,26,2.1404
ABT147,TNO3,50,-0.013651,29.2069,26,1.7345
ABT147,TNO3,51,-0.068089,139.2089,26,2.1771
ABT147,TNO3,52,-0.042755,87.8252,25,1.7782
ABT147,TNO3,53,-0.159089,321.9299,4,1.7565
ACA416,CA,1,-0.000676,1.4032,26,0.0436
ACA416,CA,2,-0.000629,1.3101,24,0.0438
ACA416,CA,3,-0.00017,0.3811,25,0.0398
ACA416,CA,4,-0.000633,1.3226,26,0.0482
ACA416,CA,5,7.5e-05,-0.1058,26,0.0455
ACA416,CA,6,-0.001001,2.0615,26,0.0475
ACA416,CA,7,0.003032,-6.0202,26,0.0814
ACA416,CA,8,0.000568,-1.0874,26,0.0554
ACA416,CA,9,0.001038,-2.0322,26,0.0567
ACA416,CA,10,-9e-06,0.0862,26,0.0683
ACA416,CA,11,-0.000476,1.022,26,0.0636
ACA416,CA,12,-0.000128,0.3144,25,0.0575
ACA416,CA,13,-0.000197,0.4566,25,0.0598
ACA416,CA,14,-0.001049,2.1809,26,0.07
ACA416,CA,15,0.000731,-1.3891,25,0.0831
ACA416,CA,16,-0.000929,1.9549,26,0.0862
ACA416,CA,17,-0.000914,1.9093,26,0.0702
ACA416,CA,18,-0.003641,7.3982,26,0.0705
ACA416,CA,19,-0.000575,1.2304,26,0.0724
ACA416,CA,20,0.000665,-1.2731,26,0.0659
ACA416,CA,21,-0.008385,16.9935,26,0.1191
ACA416,CA,22,0.000475,-0.898,25,0.0585
ACA416,CA,23,0.000222,-0.3846,23,0.0616
ACA416,CA,24,-0.000753,1.5731,26,0.0573
ACA416,CA,25,-0.000751,1.5684,26,0.0568
ACA416,CA,26,-0.002121,4.3311,26,0.0617
ACA416,CA,27,-0.001207,2.4838,26,0.055
ACA416,CA,28,-0.000289,0.6364,26,0.0549
ACA416,CA,29,2.2e-05,0.0157,25,0.06
ACA416,CA,30,0.000121,-0.1971,25,0.0465
ACA416,CA,31,-0.000335,0.7325,26,0.0589
ACA416,CA,32,-0.000527,1.1093,24,0.0492
ACA416,CA,33,-0.001916,3.9144,26,0.0585
ACA416,CA,34,-0.000858,1.7971,26,0.0694
ACA416,CA,35,0.000438,-0.8297,26,0.0524
ACA416,CA,36,-0.000804,1.6809,26,0.0619
ACA416,CA,37,-0.001182,2.4289,26,0.051
ACA416,CA,38,0.000403,-0.7511,26,0.0608
ACA416,CA,39,5.4e-05,-0.0513,26,0.0567
ACA416,CA,40,-0.002163,4.415,25,0.0617
ACA416,CA,41,-0.001841,3.7796,24,0.0739
ACA416,CA,42,0.004076,-8.1314,24,0.071
ACA416,CA,43,0.000854,-1.664,25,0.0544
ACA416,CA,44,0.000728,-1.4105,23,0.0539
ACA416,CA,45,0.000484,-0.9131,25,0.0607
ACA416,CA,46,-0.000578,1.2176,25,0.0534
ACA416,CA,47,-0.000187,0.4248,25,0.0486
ACA416,CA,48,-0.000403,0.858,26,0.0461
ACA416,CA,49,-0.000713,1.4803,25,0.0452
ACA416,CA,50,-0.000281,0.606,26,0.0411
ACA416,CA,51,-0.000225,0.492,25,0.0387
ACA416,CA,52,-0.000544,1.132,26,0.0373
ACA416,CA,53,-0.001582,3.2151,4,0.0309
ACA416,HNO3,1,-0.036099,73.1398,26,0.4898
ACA416,HNO3,2,-0.024818,50.3976,24,0.45
ACA416,HNO3,3,-0.032991,66.8651,25,0.4687
ACA416,HNO3,4,-0.036863,74.7439,26,0.5551
ACA416,HNO3,5,-0.044799,90.7454,26,0.5863
ACA416,HNO3,6,-0.03185,64.5453,26,0.446
ACA416,HNO3,7,-0.038737,78.4738,26,0.5145
ACA416,HNO3,8,-0.035667,72.2585,26,0.4772
ACA416,HNO3,9,-0.021775,44.1775,26,0.3536
ACA416,HNO3,10,-0.02521,51.133,26,0.3976
ACA416,HNO3,11,-0.037873,76.6655,26,0.4442
ACA416,HNO3,12,-0.011429,23.2556,25,0.2541
ACA416,HNO3,13,-0.02186,44.2982,25,0.3037
ACA416,HNO3,14,-0.019336,39.187,26,0.2731
ACA416,HNO3,15,-0.014485,29.4341,25,0.2821
ACA416,HNO3,16,-0.029295,59.3122,26,0.3547
ACA416,HNO3,17,-0.021533,43.6715,26,0.3361
ACA416,HNO3,18,-0.040471,81.8877,26,0.4379
ACA416,HNO3,19,-0.020198,40.9845,26,0.3359
ACA416,HNO3,20,-0.028132,57.0484,26,0.4316
ACA416,HNO3,21,-0.028195,57.1481,26,0.4047
ACA416,HNO3,22,-0.031465,63.8033,25,0.4787
ACA416,HNO3,23,-0.023936,48.6884,23,0.5153
ACA416,HNO3,24,-0.054239,109.7316,26,0.5741
ACA416,HNO3,25,-0.053511,108.3408,26,0.6467
ACA416,HNO3,26,-0.068119,137.8378,26,0.7455
ACA416,HNO3,27,-0.05177,104.9322,26,0.7437
ACA416,HNO3,28,-0.038257,77.6458,26,0.6524
ACA416,HNO3,29,-0.044574,90.4121,25,0.7056
ACA416,HNO3,30,-0.0402,81.5749,25,0.6698
ACA416,HNO3,31,-0.057354,116.301,26,0.8746
ACA416,HNO3,32,-0.047514,96.2953,24,0.671
ACA416,HNO3,33,-0.052245,105.8752,26,0.7289
ACA416,HNO3,34,-0.047072,95.3393,26,0.6053
ACA416,HNO3,35,-0.031705,64.2898,26,0.4822
ACA416,HNO3,36,-0.039181,79.3286,26,0.4755
ACA416,HNO3,37,-0.020464,41.5875,26,0.4037
ACA416,HNO3,38,-0.037876,76.6972,26,0.471
ACA416,HNO3,39,-0.032503,65.8151,26,0.4023
ACA416,HNO3,40,-0.042391,85.6995,25,0.3863
ACA416,HNO3,41,-0.058465,118.1117,24,0.448
ACA416,HNO3,42,-0.013492,27.4357,24,0.2821
ACA416,HNO3,43,-0.028538,57.7475,25,0.3126
ACA416,HNO3,44,-0.020797,42.2186,23,0.364
ACA416,HNO3,45,-0.007856,16.1106,25,0.2997
ACA416,HNO3,46,-0.033681,68.1854,25,0.4015
ACA416,HNO3,47,-0.035307,71.471,25,0.4148
ACA416,HNO3,48,-0.021757,44.099,26,0.3115
ACA416,HNO3,49,-0.021478,43.66,26,0.4347
ACA416,HNO3,50,-0.018388,37.3388,26,0.3314
ACA416,HNO3,51,-0.029403,59.556,25,0.3818
ACA416,HNO3,52,-0.017262,35.1011,26,0.3608
ACA416,HNO3,53,-0.042199,85.2191,4,0.2926
ACA416,K,1,-0.000254,0.5487,26,0.0378
ACA416,K,2,-0.000318,0.6818,24,0.0416
ACA416,K,3,-0.00023,0.5026,25,0.0404
ACA416,K,4,-0.000524,1.096,26,0.0407
ACA416,K,5,0.000755,-1.4668,26,0.0524
ACA416,K,6,-0.000628,1.3029,26,0.0383
ACA416,K,7,-0.000745,1.5455,26,0.0462
ACA416,K,8,0.000226,-0.4079,26,0.0469
ACA416,K,9,0.000321,-0.6055,26,0.0406
ACA416,K,10,-0.000387,0.8254,26,0.0458
ACA416,K,11,-0.000725,1.4999,26,0.0412
ACA416,K,12,-0.000628,1.298,24,0.0346
ACA416,K,13,-0.00078,1.6084,22,0.0384
ACA416,K,14,-0.001016,2.0859,26,0.0403
ACA416,K,15,-8.6e-05,0.2158,25,0.0433
ACA416,K,16,-0.000657,1.3668,26,0.0451
ACA416,K,17,-0.000374,0.7888,26,0.0367
ACA416,K,18,-0.000864,1.778,26,0.0386
ACA416,K,19,-0.000317,0.6753,25,0.0366
ACA416,K,20,0.000362,-0.6666,26,0.0613
ACA416,K,21,-0.000435,0.9356,26,0.0611
ACA416,K,22,0.000182,-0.3161,25,0.0494
ACA416,K,23,0.000833,-1.6213,23,0.0546
ACA416,K,24,0.000699,-1.3417,26,0.0646
ACA416,K,25,-0.00017,0.3943,26,0.0516
ACA416,K,26,-0.001094,2.2584,26,0.0559
ACA416,K,27,0.000112,-0.1543,26,0.0714
ACA416,K,28,4e-05,-0.0337,26,0.0468
ACA416,K,29,6.3e-05,-0.0668,25,0.0591
ACA416,K,30,-0.000587,1.2312,24,0.0503
ACA416,K,31,-0.001815,3.7229,26,0.0707
ACA416,K,32,-0.000603,1.2687,24,0.0544
ACA416,K,33,-0.00021,0.4624,26,0.0393
ACA416,K,34,-0.000756,1.5689,26,0.0483
ACA416,K,35,0.000172,-0.3099,26,0.0362
ACA416,K,36,-0.001622,3.322,26,0.0579
ACA416,K,37,-0.001507,3.0795,25,0.0458
ACA416,K,38,0.00013,-0.2218,25,0.04
ACA416,K,39,-0.000253,0.5499,25,0.0402
ACA416,K,40,-0.000621,1.3019,25,0.0525
ACA416,K,41,-0.000667,1.3847,24,0.0425
ACA416,K,42,-0.000149,0.3407,24,0.0405
ACA416,K,43,-0.001492,3.0584,25,0.0551
ACA416,K,44,-3e-06,0.0464,23,0.0407
ACA416,K,45,-0.000212,0.4694,25,0.0422
ACA416,K,46,-0.000715,1.4757,24,0.0376
ACA416,K,47,-0.01166,23.5532,25,0.086
ACA416,K,48,-0.000329,0.7001,25,0.0384
ACA416,K,49,-0.000695,1.4358,24,0.0377
ACA416,K,50,-0.000577,1.1994,26,0.0372
ACA416,K,51,-0.00017,0.3784,25,0.0362
ACA416,K,52,-0.000273,0.5858,26,0.036
ACA416,K,53,-0.000966,1.9813,4,0.0377
ACA416,MG,1,0.000119,-0.2058,26,0.0344
ACA416,MG,2,0.000481,-0.9219,24,0.0457
ACA416,MG,3,7.7e-05,-0.1097,25,0.0445
ACA416,MG,4,-0.00041,0.8699,26,0.0445
ACA416,MG,5,0.000181,-0.3234,26,0.0406
ACA416,MG,6,-0.001295,2.6494,26,0.0424
ACA416,MG,7,-0.000575,1.2151,26,0.0585
ACA416,MG,8,8e-06,0.0396,26,0.0548
ACA416,MG,9,0.000914,-1.7791,26,0.0593
ACA416,MG,10,-3.2e-05,0.1386,26,0.0733
ACA416,MG,11,-0.000814,1.6936,26,0.0554
ACA416,MG,12,-0.000979,2.0203,25,0.0509
ACA416,MG,13,-0.000837,1.7358,25,0.0516
ACA416,MG,14,-0.001766,3.6177,26,0.0632
ACA416,MG,15,0.000115,-0.1665,25,0.0651
ACA416,MG,16,-0.00072,1.5144,26,0.0647
ACA416,MG,17,-0.000132,0.3178,26,0.0516
ACA416,MG,18,-0.001186,2.4391,26,0.0523
ACA416,MG,19,-0.001031,2.1187,26,0.0428
ACA416,MG,20,0.000111,-0.1767,26,0.0469
ACA416,MG,21,-0.000405,0.8692,26,0.0546
ACA416,MG,22,0.000298,-0.5593,25,0.0406
ACA416,MG,23,-0.000117,0.2677,23,0.0327
ACA416,MG,24,-0.000157,0.3595,26,0.0437
ACA416,MG,25,-0.000212,0.4604,26,0.0338
ACA416,MG,26,-0.00055,1.1391,26,0.032
ACA416,MG,27,-0.000259,0.555,26,0.0342
ACA416,MG,28,3.3e-05,-0.0347,26,0.032
ACA416,MG,29,-0.00041,0.8578,25,0.0326
ACA416,MG,30,-0.000334,0.6997,25,0.0283
ACA416,MG,31,-0.000605,1.2541,26,0.0362
ACA416,MG,32,-0.000542,1.1155,24,0.0255
ACA416,MG,33,-0.000639,1.3152,26,0.0292
ACA416,MG,34,-0.000458,0.9616,26,0.0389
ACA416,MG,35,-0.000298,0.6339,26,0.0346
ACA416,MG,36,-0.000198,0.4372,26,0.0388
ACA416,MG,37,-0.001147,2.3499,26,0.0415
ACA416,MG,38,0.000492,-0.9439,26,0.0462
ACA416,MG,39,-0.001394,2.8504,26,0.0459
ACA416,MG,40,0.001122,-2.2056,25,0.0531
ACA416,MG,41,-0.001416,2.9083,24,0.0593
ACA416,MG,42,0.000465,-0.882,24,0.0543
ACA416,MG,43,0.001,-1.9586,25,0.0539
ACA416,MG,44,0.000879,-1.7155,23,0.0544
ACA416,MG,45,-0.000248,0.5565,25,0.0565
ACA416,MG,46,-0.00084,1.7382,25,0.0476
ACA416,MG,47,-0.001351,2.7666,25,0.0482
ACA416,MG,48,-0.000589,1.2416,26,0.0554
ACA416,MG,49,-0.000768,1.5865,25,0.0415
ACA416,MG,50,-0.000259,0.568,26,0.0465
ACA416,MG,51,1.7e-05,0.0061,25,0.0397
ACA416,MG,52,-0.000298,0.64,26,0.0393
ACA416,MG,53,-0.002445,4.9585,4,0.0374
ACA416,NH4,1,-0.015335,31.1505,26,0.2875
ACA416,NH4,2,-0.012053,24.5386,24,0.2816
ACA416,NH4,3,-0.007709,15.7816,25,0.2665
ACA416,NH4,4,-0.016054,32.6349,26,0.3246
ACA416,NH4,5,-0.014449,29.405,26,0.3253
ACA416,NH4,6,-0.015546,31.5831,26,0.2968
ACA416,NH4,7,-0.016315,33.143,26,0.3093
ACA416,NH4,8,-0.012695,25.8531,26,0.3038
ACA416,NH4,9,-0.007405,15.154,26,0.2502
ACA416,NH4,10,-0.015746,31.989,26,0.2989
ACA416,NH4,11,-0.019899,40.3476,26,0.299
ACA416,NH4,12,-0.013013,26.4249,25,0.2354
ACA416,NH4,13,-0.013354,27.1276,25,0.2522
ACA416,NH4,14,-0.013923,28.258,26,0.2365
ACA416,NH4,15,-0.010626,21.62,25,0.2346
ACA416,NH4,16,-0.014748,29.9826,26,0.3015
ACA416,NH4,17,-0.014225,28.8794,26,0.2511
ACA416,NH4,18,-0.025078,50.7613,26,0.2909
ACA416,NH4,19,-0.012594,25.5823,26,0.2373
ACA416,NH4,20,-0.01619,32.8318,26,0.2493
ACA416,NH4,21,-0.019893,40.3327,26,0.2965
ACA416,NH4,22,-0.020145,40.84,25,0.297
ACA416,NH4,23,-0.01998,40.5375,23,0.3279
ACA416,NH4,24,-0.03637,73.5431,26,0.3464
ACA416,NH4,25,-0.034843,70.5011,26,0.3786
ACA416,NH4,26,-0.060844,123.0146,26,0.564
ACA416,NH4,27,-0.036864,74.6462,26,0.456
ACA416,NH4,28,-0.020535,41.7115,26,0.3831
ACA416,NH4,29,-0.028425,57.6352,25,0.4278
ACA416,NH4,30,-0.028122,57.0088,25,0.4114
ACA416,NH4,31,-0.040079,81.2014,26,0.5401
ACA416,NH4,32,-0.02979,60.3366,24,0.3824
ACA416,NH4,33,-0.034797,70.4789,26,0.4493
ACA416,NH4,34,-0.025407,51.519,26,0.386
ACA416,NH4,35,-0.018461,37.4593,26,0.3061
ACA416,NH4,36,-0.021723,44.0258,26,0.3079
ACA416,NH4,37,-0.014158,28.7356,26,0.2421
ACA416,NH4,38,-0.018548,37.6088,26,0.2794
ACA416,NH4,39,-0.013421,27.2442,26,0.2341
ACA416,NH4,40,-0.025379,51.3529,25,0.2762
ACA416,NH4,41,-0.015993,32.4172,24,0.2314
ACA416,NH4,42,-0.01408,28.548,24,0.2123
ACA416,NH4,43,-0.014286,28.9479,25,0.1964
ACA416,NH4,44,-0.010947,22.255,23,0.2246
ACA416,NH4,45,-0.009252,18.8459,25,0.2268
ACA416,NH4,46,-0.01904,38.546,25,0.2272
ACA416,NH4,47,-0.014464,29.3585,25,0.25
ACA416,NH4,48,-0.012196,24.7746,26,0.2298
ACA416,NH4,49,-0.013504,27.4657,26,0.2885
ACA416,NH4,50,-0.009756,19.8547,26,0.2205
ACA416,NH4,51,-0.011037,22.4365,25,0.2247
ACA416,NH4,52,-0.008601,17.5277,26,0.2178
ACA416,NH4,53,-0.01437,29.1342,4,0.2142
ACA416,NO3,1,-0.003381,7.2283,26,0.4241
ACA416,NO3,2,-0.013998,28.7485,24,0.577
ACA416,NO3,3,0.004058,-7.6316,25,0.5344
ACA416,NO3,4,-0.014727,30.2577,26,0.6186
ACA416,NO3,5,0.008086,-15.7385,26,0.5359
ACA416,NO3,6,-0.024299,49.466,26,0.5629
ACA416,NO3,7,-0.023538,48.0424,26,0.671
ACA416,NO3,8,-0.001987,4.5944,26,0.5948
ACA416,NO3,9,0.0042,-7.9821,26,0.4706
ACA416,NO3,10,-0.004352,9.2883,26,0.5302
ACA416,NO3,11,-0.018488,37.693,26,0.4854
ACA416,NO3,12,-0.016387,33.342,25,0.3634
ACA416,NO3,13,-0.022634,45.9639,25,0.4118
ACA416,NO3,14,-0.013798,28.1458,26,0.3775
ACA416,NO3,15,-0.005487,11.4738,25,0.4312
ACA416,NO3,16,-0.010125,20.7888,26,0.4122
ACA416,NO3,17,-0.011735,24.0095,26,0.3916
ACA416,NO3,18,-0.018492,37.5737,26,0.3571
ACA416,NO3,19,-0.016663,33.9191,26,0.385
ACA416,NO3,20,0.002141,-4.022,26,0.2873
ACA416,NO3,21,-0.007376,15.2292,26,0.3838
ACA416,NO3,22,0.005261,-10.3306,25,0.2576
ACA416,NO3,23,-0.003603,7.4716,23,0.22
ACA416,NO3,24,0.000896,-1.5364,26,0.2663
ACA416,NO3,25,0.007412,-14.7207,26,0.1955
ACA416,NO3,26,0.001271,-2.3627,26,0.1948
ACA416,NO3,27,0.004195,-8.2439,26,0.1978
ACA416,NO3,28,0.003664,-7.1881,26,0.185
ACA416,NO3,29,-0.004489,9.2267,25,0.1925
ACA416,NO3,30,0.000595,-1.0241,25,0.1725
ACA416,NO3,31,0.006641,-13.1855,26,0.1799
ACA416,NO3,32,0.004122,-8.1465,24,0.1492
ACA416,NO3,33,0.000581,-1.0048,26,0.1635
ACA416,NO3,34,-0.00108,2.4358,26,0.2616
ACA416,NO3,35,0.003002,-5.8046,26,0.2364
ACA416,NO3,36,-0.008184,16.7907,26,0.3208
ACA416,NO3,37,-0.004803,9.939,26,0.2733
ACA416,NO3,38,0.001175,-2.0618,26,0.303
ACA416,NO3,39,-0.01209,24.6513,26,0.3205
ACA416,NO3,40,0.000333,-0.3272,25,0.3431
ACA416,NO3,41,-0.006487,13.4561,24,0.3999
ACA416,NO3,42,-0.004015,8.5216,24,0.4417
ACA416,NO3,43,0.004818,-9.4084,25,0.289
ACA416,NO3,44,-0.001107,2.649,23,0.4211
ACA416,NO3,45,-0.008835,18.3254,25,0.5438
ACA416,NO3,46,-0.023252,47.2696,25,0.4733
ACA416,NO3,47,-0.010872,22.2762,25,0.395
ACA416,NO3,48,-0.008952,18.45,26,0.4342
ACA416,NO3,49,-0.027946,56.8064,26,0.5646
ACA416,NO3,50,-0.006442,13.3705,26,0.4056
ACA416,NO3,51,-0.009008,18.6109,25,0.4829
ACA416,NO3,52,-0.006308,13.084,26,0.3888
ACA416,NO3,53,-0.032925,66.6272,4,0.3649
ACA416,SO2,1,-0.138394,279.8768,23,1.3521
ACA416,SO2,2,-0.205165,414.4306,21,1.5272
ACA416,SO2,3,-0.172494,348.492,22,1.3404
ACA416,SO2,4,-0.195309,394.7014,23,1.6345
ACA416,SO2,5,-0.177056,357.9614,24,1.6286
ACA416,SO2,6,-0.166853,337.3056,24,1.5068
ACA416,SO2,7,-0.177491,358.6603,24,1.4524
ACA416,SO2,8,-0.115336,233.2632,24,1.1445
ACA416,SO2,9,-0.080384,162.7969,24,1.0201
ACA416,SO2,10,-0.090888,183.9322,24,1.0166
ACA416,SO2,11,-0.106126,214.5637,24,0.9805
ACA416,SO2,12,-0.064784,131.0965,23,0.7167
ACA416,SO2,13,-0.071976,145.5903,23,0.7362
ACA416,SO2,14,-0.048855,98.9226,24,0.6002
ACA416,SO2,15,-0.044352,89.8181,23,0.558
ACA416,SO2,16,-0.060092,121.5463,24,0.6083
ACA416,SO2,17,-0.038694,78.4026,24,0.5286
ACA416,SO2,18,-0.061583,124.5847,24,0.6453
ACA416,SO2,19,-0.043661,88.4292,24,0.5598
ACA416,SO2,20,-0.044521,90.1378,24,0.5368
ACA416,SO2,21,-0.051233,103.7074,24,0.5979
ACA416,SO2,22,-0.037892,76.764,23,0.5056
ACA416,SO2,23,-0.035737,72.405,21,0.4833
ACA416,SO2,24,-0.062333,126.0262,24,0.5775
ACA416,SO2,25,-0.063097,127.6942,24,0.7081
ACA416,SO2,26,-0.084121,170.0608,24,0.764
ACA416,SO2,27,-0.05248,106.2745,24,0.6572
ACA416,SO2,28,-0.046749,94.6572,24,0.5726
ACA416,SO2,29,-0.071806,145.1784,23,0.6656
ACA416,SO2,30,-0.055163,111.6397,23,0.6228
ACA416,SO2,31,-0.077224,156.1236,23,0.7065
ACA416,SO2,32,-0.082162,165.9726,21,0.6173
ACA416,SO2,33,-0.080714,163.1211,23,0.6799
ACA416,SO2,34,-0.0644,130.2351,23,0.627
ACA416,SO2,35,-0.049989,101.1251,23,0.5198
ACA416,SO2,36,-0.081935,165.5511,23,0.6539
ACA416,SO2,37,-0.043427,87.8905,23,0.492
ACA416,SO2,38,-0.05521,111.6897,23,0.5763
ACA416,SO2,39,-0.075637,152.8636,23,0.6403
ACA416,SO2,40,-0.064413,130.2191,23,0.5851
ACA416,SO2,41,-0.074163,149.8941,22,0.6376
ACA416,SO2,42,-0.060037,121.4243,22,0.5979
ACA416,SO2,43,-0.068141,137.7054,23,0.5682
ACA416,SO2,44,-0.068635,138.81,21,0.6782
ACA416,SO2,45,-0.054018,109.3868,23,0.6737
ACA416,SO2,46,-0.149363,301.5831,23,0.9844
ACA416,SO2,47,-0.075355,152.4464,22,0.7915
ACA416,SO2,48,-0.08226,166.2584,23,0.707
ACA416,SO2,49,-0.158873,321.0111,23,1.2735
ACA416,SO2,50,-0.084738,171.3425,23,0.8034
ACA416,SO2,51,-0.155078,313.0726,22,0.9717
ACA416,SO2,52,-0.110312,222.9205,23,0.9124
ACA416,SO2,53,-0.161062,325.157,4,1.0137
ACA416,SO4,1,-0.064539,130.9089,26,1.0214
ACA416,SO4,2,-0.043853,89.2524,24,0.9968
ACA416,SO4,3,-0.041486,84.421,25,0.9287
ACA416,SO4,4,-0.063968,129.8511,26,1.1128
ACA416,SO4,5,-0.074364,150.8544,26,1.1935
ACA416,SO4,6,-0.067572,137.0107,26,1.02
ACA416,SO4,7,-0.066498,134.9942,26,1.1647
ACA416,SO4,8,-0.064617,131.1989,26,1.1536
ACA416,SO4,9,-0.036168,73.8038,26,1.0152
ACA416,SO4,10,-0.075478,153.1683,26,1.265
ACA416,SO4,11,-0.080079,162.3542,26,1.1926
ACA416,SO4,12,-0.055516,112.705,25,0.9775
ACA416,SO4,13,-0.07566,153.4212,25,1.1513
ACA416,SO4,14,-0.069978,141.9067,26,1.0727
ACA416,SO4,15,-0.050449,102.5988,25,1.0675
ACA416,SO4,16,-0.074985,152.1694,26,1.2597
ACA416,SO4,17,-0.053348,108.3987,26,1.0336
ACA416,SO4,18,-0.089149,180.569,26,1.1535
ACA416,SO4,19,-0.055192,111.9986,26,0.9228
ACA416,SO4,20,-0.065767,133.4417,26,1.0825
ACA416,SO4,21,-0.071688,145.3907,26,1.1159
ACA416,SO4,22,-0.079887,161.9301,25,1.1534
ACA416,SO4,23,-0.080156,162.4852,23,1.168
ACA416,SO4,24,-0.141316,285.7722,26,1.3673
ACA416,SO4,25,-0.123198,249.3393,26,1.3983
ACA416,SO4,26,-0.201861,408.2153,26,1.9611
ACA416,SO4,27,-0.137978,279.3446,26,1.6585
ACA416,SO4,28,-0.082297,167.0595,26,1.4338
ACA416,SO4,29,-0.113424,229.831,25,1.5608
ACA416,SO4,30,-0.131201,265.6351,25,1.5876
ACA416,SO4,31,-0.179855,364.0257,26,2.0605
ACA416,SO4,32,-0.125349,253.6566,24,1.3874
ACA416,SO4,33,-0.142537,288.4894,26,1.6275
ACA416,SO4,34,-0.1098,222.3955,26,1.4191
ACA416,SO4,35,-0.077733,157.6008,26,1.1598
ACA416,SO4,36,-0.069861,141.6863,26,1.089
ACA416,SO4,37,-0.061871,125.482,26,0.9631
ACA416,SO4,38,-0.074845,151.7293,26,1.1003
ACA416,SO4,39,-0.067729,137.2791,26,0.9719
ACA416,SO4,40,-0.096196,194.7013,25,1.1025
ACA416,SO4,41,-0.07842,158.816,24,0.9924
ACA416,SO4,42,-0.050325,102.1237,24,0.843
ACA416,SO4,43,-0.056525,114.5656,25,0.8059
ACA416,SO4,44,-0.047385,96.2718,23,0.9066
ACA416,SO4,45,-0.045151,91.792,25,0.9242
ACA416,SO4,46,-0.056204,113.9472,25,0.8346
ACA416,SO4,47,-0.05855,118.7723,25,0.9388
ACA416,SO4,48,-0.053793,109.181,26,0.92
ACA416,SO4,49,-0.046958,95.4382,26,0.9341
ACA416,SO4,50,-0.048036,97.5259,26,0.8524
ACA416,SO4,51,-0.045608,92.6153,25,0.8265
ACA416,SO4,52,-0.043771,88.9407,26,0.8492
ACA416,SO4,53,-0.097048,196.2517,4,0.9386
ACA416,Sodium,1,0.004215,-8.1409,26,0.3425
ACA416,Sodium,2,0.003106,-5.7985,24,0.4527
ACA416,Sodium,3,0.004092,-7.7977,25,0.437
ACA416,Sodium,4,-0.004673,9.8756,26,0.4702
ACA416,Sodium,5,9e-06,0.4021,26,0.4193
ACA416,Sodium,6,-0.011928,24.4155,26,0.4095
ACA416,Sodium,7,-0.002385,5.3165,26,0.5173
ACA416,Sodium,8,0.000903,-1.3288,26,0.4877
ACA416,Sodium,9,0.005566,-10.702,26,0.4994
ACA416,Sodium,10,0.000216,0.1625,26,0.5974
ACA416,Sodium,11,-0.005157,10.8064,26,0.4286
ACA416,Sodium,12,-0.008896,18.3035,25,0.4008
ACA416,Sodium,13,-0.011196,22.9425,25,0.4107
ACA416,Sodium,14,-0.012527,25.6824,26,0.4716
ACA416,Sodium,15,-0.000439,1.3575,25,0.473
ACA416,Sodium,16,-0.00287,6.2163,26,0.4401
ACA416,Sodium,17,0.000279,-0.2039,26,0.3583
ACA416,Sodium,18,-0.004801,10.0291,26,0.3668
ACA416,Sodium,19,-0.007022,14.4099,26,0.2774
