SITE_ID,variable,week,slope,intercept,n_obs,seasonal_mean
AB34,CL,51,-0.011209,22.7199,5,0.0544
AB34,CL,52,0.000143,-0.0903,3,0.1986
AB34,K,1,0.000273,-0.5391,4,0.0124
AB34,K,2,0.001872,-3.7737,5,0.0118
AB34,K,3,0.001365,-2.7442,5,0.0156
AB34,K,4,0.0036,-7.2544,4,0.0251
AB34,K,5,0.0003,-0.5849,5,0.0217
AB34,K,6,0.000743,-1.4798,6,0.0224
AB34,K,7,-0.0052,10.5443,4,0.0294
AB34,K,8,0.0054,-10.9046,4,0.0147
AB34,K,9,0.0018,-3.6238,5,0.016
AB34,K,10,-0.000243,0.5024,5,0.0106
AB34,K,11,-0.003643,7.3841,4,0.0179
AB34,K,13,-0.002512,5.1091,5,0.0304
AB34,K,14,-0.0068,13.7762,5,0.026
AB34,K,16,0.008115,-16.3565,3,0.0536
AB34,K,17,-0.0495,100.0805,3,0.0
AB34,K,18,0.003346,-6.7132,4,0.053
AB34,K,20,-0.0025,5.082,3,0.0268
AB34,K,21,-0.000403,0.877,5,0.0621
AB34,K,22,0.000794,-1.5466,4,0.0592
AB34,K,23,0.006865,-13.8349,5,0.0465
AB34,K,24,0.012378,-24.9634,5,0.0668
AB34,K,25,-0.000901,1.8524,6,0.0312
AB34,K,26,0.002486,-5.0049,6,0.0214
AB34,K,27,0.0008,-1.5922,5,0.0255
AB34,K,28,0.004612,-9.2868,5,0.0389
AB34,K,29,0.003714,-7.4839,7,0.0268
AB34,K,30,0.001107,-2.2062,7,0.0325
AB34,K,31,0.004,-8.063,7,0.0253
AB34,K,32,-0.000314,0.6702,6,0.0347
AB34,K,33,0.000179,-0.3355,7,0.0256
AB34,K,34,-0.009,18.2467,7,0.0479
AB34,K,35,0.001512,-3.0126,5,0.044
AB34,K,36,0.0125,-25.2388,3,0.0373
AB34,K,37,0.00264,-5.3035,5,0.0338
AB34,K,38,0.000702,-1.3941,5,0.0249
AB34,K,39,-0.005716,11.5882,5,0.0295
AB34,K,40,-0.008429,17.0936,4,0.0503
AB34,K,41,-0.001036,2.1244,7,0.0301
AB34,K,42,-0.005214,10.5677,7,0.024
AB34,K,43,-0.002155,4.3812,6,0.023
AB34,K,44,-0.001416,2.8847,6,0.0211
AB34,K,45,0.005607,-11.3061,7,0.0321
AB34,K,46,0.008493,-17.1326,5,0.04
AB34,K,47,-0.00375,7.6275,7,0.0447
AB34,K,48,-0.002373,4.8255,6,0.0277
AB34,K,49,0.001744,-3.5084,5,0.0185
AB34,K,50,0.001607,-3.2295,7,0.0203
AB34,K,51,-0.001955,3.9647,5,0.011
AB34,K,52,0.000714,-1.4224,3,0.0219
AB34,MG,1,-0.000136,0.2875,4,0.0118
AB34,MG,2,0.003198,-6.454,5,0.012
AB34,MG,3,0.000405,-0.8118,5,0.008
AB34,MG,4,0.001429,-2.8761,4,0.0126
AB34,MG,5,0.0019,-3.8299,5,0.0121
AB34,MG,6,0.000971,-1.9507,6,0.0136
AB34,MG,7,0.0022,-4.4303,4,0.0183
AB34,MG,8,0.003514,-7.0928,4,0.0134
AB34,MG,9,0.0073,-14.7396,5,0.0216
AB34,MG,10,0.006176,-12.4658,5,0.022
AB34,MG,11,-0.021429,43.3806,4,0.0501
AB34,MG,13,-0.006023,12.2822,5,0.1027
AB34,MG,14,-0.0113,22.9036,5,0.054
AB34,MG,16,-0.008962,18.1818,3,0.0608
AB34,MG,17,-0.047143,95.3273,3,0.0003
AB34,MG,18,-0.010731,21.7631,4,0.0646
AB34,MG,20,-0.015,30.371,3,0.0397
AB34,MG,21,-0.004388,8.9002,5,0.0271
AB34,MG,22,-0.005765,11.6924,4,0.0356
AB34,MG,23,-0.000203,0.4227,5,0.0128
AB34,MG,24,0.001541,-3.0869,5,0.0282
AB34,MG,25,-0.005354,10.8554,6,0.0291
AB34,MG,26,0.000843,-1.6889,6,0.0155
AB34,MG,27,-0.0024,4.865,5,0.012
AB34,MG,28,0.006224,-12.5516,5,0.0336
AB34,MG,29,0.004464,-8.9984,7,0.0288
AB34,MG,30,0.000393,-0.7699,7,0.0245
AB34,MG,31,-0.001679,3.4231,7,0.0289
AB34,MG,32,-0.0013,2.6525,6,0.0238
AB34,MG,33,0.000714,-1.4103,7,0.0341
AB34,MG,34,-0.00875,17.7411,7,0.0478
AB34,MG,35,0.000628,-1.2177,5,0.052
AB34,MG,36,0.0145,-29.2872,3,0.0331
AB34,MG,37,0.008081,-16.3094,5,0.0319
AB34,MG,38,-0.002447,5.0039,5,0.0551
AB34,MG,39,-0.0105,21.288,5,0.0561
AB34,MG,40,0.014929,-30.0884,4,0.0985
AB34,MG,41,-0.001286,2.6457,7,0.0459
AB34,MG,42,-0.009107,18.4496,7,0.0342
AB34,MG,43,-0.001329,2.7165,6,0.0288
AB34,MG,44,0.000857,-1.7063,6,0.0269
AB34,MG,45,0.0045,-9.0797,7,0.0197
AB34,MG,46,0.00594,-11.9809,5,0.0309
AB34,MG,47,0.000821,-1.6359,7,0.0251
AB34,MG,48,0.000379,-0.7529,6,0.0133
AB34,MG,49,-0.000198,0.409,5,0.0093
AB34,MG,50,0.000107,-0.1894,7,0.0273
AB34,MG,51,-0.002075,4.2039,5,0.0088
AB34,MG,52,0.003286,-6.6266,3,0.0174
AB34,NH4,1,0.003227,-6.4839,4,0.0419
AB34,NH4,2,0.004326,-8.7233,5,0.0234
AB34,NH4,3,0.017419,-35.1823,5,0.0402
AB34,NH4,4,-0.007457,15.1087,4,0.0297
AB34,NH4,5,0.0022,-4.4262,5,0.0224
AB34,NH4,6,-0.002257,4.5956,6,0.0314
AB34,NH4,7,0.0124,-25.0326,4,0.0413
AB34,NH4,8,0.020457,-41.3267,4,0.0394
AB34,NH4,9,-0.0207,41.9256,5,0.0684
AB34,NH4,10,0.018878,-38.1028,5,0.0709
AB34,NH4,11,-0.010429,21.2036,4,0.1161
AB34,NH4,13,-0.037407,75.9451,5,0.3049
AB34,NH4,14,-0.0047,9.7732,5,0.2694
AB34,NH4,16,7.7e-05,-0.0873,3,0.0682
AB34,NH4,17,0.063214,-127.4319,3,0.3929
AB34,NH4,18,-0.075692,153.3821,4,0.3257
AB34,NH4,20,-0.106,214.743,3,0.4018
AB34,NH4,21,-0.166619,337.3767,5,0.4578
AB34,NH4,22,-0.087735,178.0141,4,0.6057
AB34,NH4,23,-0.033338,67.5458,5,0.1338
AB34,NH4,24,0.013824,-27.7704,5,0.1836
AB34,NH4,25,0.019311,-38.8843,6,0.1633
AB34,NH4,26,0.013257,-26.695,6,0.1121
AB34,NH4,27,0.1016,-205.0816,5,0.3624
AB34,NH4,28,0.034575,-69.2104,5,0.7025
AB34,NH4,29,0.068286,-137.8553,7,0.2244
AB34,NH4,30,-0.029143,59.2321,7,0.3027
AB34,NH4,31,0.023607,-47.4929,7,0.2428
AB34,NH4,32,0.0337,-67.9605,6,0.1838
AB34,NH4,33,0.091821,-185.2386,7,0.4323
AB34,NH4,34,-0.038143,77.4487,7,0.3205
AB34,NH4,35,0.102314,-206.3388,5,0.5489
AB34,NH4,36,0.147,-296.9653,3,0.2815
AB34,NH4,37,0.201698,-407.4081,5,0.4421
AB34,NH4,38,0.053044,-106.9407,5,0.3186
AB34,NH4,39,0.043149,-86.9576,5,0.2927
AB34,NH4,40,-0.046714,94.8383,4,0.378
AB34,NH4,41,-0.005571,11.5844,7,0.3185
AB34,NH4,42,-0.035143,71.3236,7,0.2617
AB34,NH4,43,0.012702,-25.5701,6,0.1142
AB34,NH4,44,0.037516,-75.6623,6,0.1973
AB34,NH4,45,0.016857,-33.989,7,0.0976
AB34,NH4,46,0.029724,-59.9691,5,0.1351
AB34,NH4,47,-0.00025,0.5451,7,0.0395
AB34,NH4,48,-0.000472,0.9707,6,0.0162
AB34,NH4,49,-0.011116,22.5172,5,0.0391
AB34,NH4,50,0.002071,-4.1337,7,0.0549
AB34,NH4,51,-0.007201,14.598,5,0.0359
AB34,NH4,52,0.066286,-133.8446,3,0.1909
AB34,NO3,1,0.053636,-107.6355,4,0.8219
AB34,NO3,2,0.020651,-41.2065,5,0.5519
AB34,NO3,3,-0.027108,55.5562,5,0.7413
AB34,NO3,4,-0.085686,173.856,4,0.5921
AB34,NO3,5,0.0191,-37.9509,5,0.671
AB34,NO3,6,0.079086,-159.1272,6,0.791
AB34,NO3,7,0.0893,-179.7052,4,0.8672
AB34,NO3,8,0.1368,-275.7552,4,0.8663
AB34,NO3,9,-0.0707,143.7012,5,0.7396
AB34,NO3,10,0.113581,-228.8488,5,0.822
AB34,NO3,11,-0.2315,468.985,4,0.8718
AB34,NO3,13,-0.108279,220.8418,5,1.8921
AB34,NO3,14,-0.0096,20.1522,5,0.7402
AB34,NO3,16,-0.064615,131.2295,3,0.5715
AB34,NO3,17,-0.073071,148.1176,3,0.3609
AB34,NO3,18,-0.199,403.2438,4,0.8484
AB34,NO3,20,-0.13775,279.0168,3,0.4743
AB34,NO3,21,-0.071507,145.1324,5,0.5381
AB34,NO3,22,-0.096735,196.5271,4,0.92
AB34,NO3,23,0.008851,-17.5464,5,0.3519
AB34,NO3,24,0.02727,-54.7254,5,0.4174
AB34,NO3,25,-0.038596,78.5548,6,0.5097
AB34,NO3,26,0.053943,-108.7533,6,0.3239
AB34,NO3,27,-0.0138,28.3278,5,0.423
AB34,NO3,28,0.036015,-72.1758,5,0.6495
AB34,NO3,29,0.081107,-163.5738,7,0.4319
AB34,NO3,30,-0.078,158.3409,7,0.6181
AB34,NO3,31,-0.015821,32.4206,7,0.4283
AB34,NO3,32,0.011786,-23.4858,6,0.346
AB34,NO3,33,0.060679,-122.0345,7,0.6629
AB34,NO3,34,-0.07275,147.7506,7,0.6438
AB34,NO3,35,0.108895,-219.4191,5,0.7768
AB34,NO3,36,0.1275,-257.3298,3,0.4863
AB34,NO3,37,0.178047,-359.6367,5,0.3889
AB34,NO3,38,-0.020298,41.8089,5,0.7641
AB34,NO3,39,0.063405,-127.3244,5,0.8868
AB34,NO3,40,-0.039929,81.6134,4,0.8743
AB34,NO3,41,-0.0535,109.19,7,1.0083
AB34,NO3,42,-0.191964,388.8982,7,0.7297
AB34,NO3,43,-0.013304,27.2836,6,0.3811
AB34,NO3,44,0.042658,-85.489,6,0.7699
AB34,NO3,45,-0.033393,68.1939,7,0.6707
AB34,NO3,46,0.071933,-144.699,5,0.7555
AB34,NO3,47,-0.097321,197.3246,7,0.5322
AB34,NO3,48,0.050845,-102.2602,6,0.5522
AB34,NO3,49,0.014547,-28.9165,5,0.4978
AB34,NO3,50,-0.034893,71.4921,7,0.9357
AB34,NO3,51,-0.112015,227.0328,5,0.5288
AB34,NO3,52,0.2575,-519.38,3,1.3074
AB34,SO4,1,-0.020455,41.5248,4,0.1639
AB34,SO4,2,0.039488,-79.6989,5,0.15
AB34,SO4,3,-0.005703,11.7214,5,0.19
AB34,SO4,4,-0.002829,5.8647,4,0.1451
AB34,SO4,5,0.015,-30.18,5,0.1513
AB34,SO4,6,-0.003943,8.1798,6,0.207
AB34,SO4,7,0.0321,-64.6619,4,0.2471
AB34,SO4,8,0.089829,-181.4277,4,0.2135
AB34,SO4,9,-0.0544,110.2672,5,0.2657
AB34,SO4,10,0.003892,-7.7019,5,0.1678
AB34,SO4,11,-0.055286,112.0447,4,0.2522
AB34,SO4,13,-0.148605,301.567,5,1.0755
AB34,SO4,14,-0.0898,182.0534,5,0.47
AB34,SO4,16,-0.075346,152.9284,3,0.5719
AB34,SO4,17,-0.160643,325.2018,3,0.3679
AB34,SO4,18,-0.144154,292.4011,4,0.9094
AB34,SO4,20,-0.11275,228.5255,3,0.5352
AB34,SO4,21,-0.122866,249.139,5,0.6939
AB34,SO4,22,-0.099735,202.2431,4,0.5697
AB34,SO4,23,-0.009459,19.3755,5,0.2476
AB34,SO4,24,0.019878,-39.7799,5,0.4159
AB34,SO4,25,-0.10372,210.2183,6,0.4864
AB34,SO4,26,0.006229,-12.2204,6,0.3743
AB34,SO4,27,-0.0807,163.4087,5,0.2263
AB34,SO4,28,0.025955,-51.9797,5,0.5041
AB34,SO4,29,0.058857,-118.5866,7,0.4277
AB34,SO4,30,-0.074179,150.4976,7,0.5021
AB34,SO4,31,-0.013179,27.0098,7,0.3616
AB34,SO4,32,-0.023986,48.8718,6,0.3706
AB34,SO4,33,0.115714,-233.2924,7,0.6919
AB34,SO4,34,-0.050786,103.3279,7,0.6347
AB34,SO4,35,0.115477,-232.8183,5,0.6857
AB34,SO4,36,0.0835,-168.4438,3,0.4004
AB34,SO4,37,0.054791,-110.4515,5,0.3401
AB34,SO4,38,0.047728,-95.5989,5,0.9114
AB34,SO4,39,0.0335,-66.847,5,0.8929
AB34,SO4,40,-0.011786,24.5257,4,0.6939
AB34,SO4,41,-0.020036,41.2301,7,0.7161
AB34,SO4,42,-0.074214,150.5461,7,0.4784
AB34,SO4,43,-0.023441,47.6436,6,0.2439
AB34,SO4,44,0.04141,-83.35,6,0.3845
AB34,SO4,45,0.029893,-60.2292,7,0.2167
AB34,SO4,46,-0.001769,3.8245,5,0.2481
AB34,SO4,47,-0.004821,9.8924,7,0.143
AB34,SO4,48,0.007286,-14.629,6,0.1033
AB34,SO4,49,-0.014965,30.3957,5,0.1349
AB34,SO4,50,-0.006286,12.9611,7,0.2509
AB34,SO4,51,-0.022045,44.6753,5,0.0989
AB34,SO4,52,0.181929,-367.1869,3,0.6886
AB34,Sodium,1,-0.001318,2.6903,4,0.0248
AB34,Sodium,2,0.000826,-1.6493,5,0.0201
AB34,Sodium,3,0.001662,-3.3278,5,0.0332
AB34,Sodium,4,-0.003657,7.4215,4,0.0264
AB34,Sodium,5,-0.0008,1.6418,5,0.0241
AB34,Sodium,6,-0.017714,35.8891,6,0.0693
AB34,Sodium,7,-0.0285,57.722,4,0.0925
AB34,Sodium,8,0.008771,-17.7017,4,0.0349
AB34,Sodium,9,-0.0032,6.5064,5,0.0357
AB34,Sodium,10,-0.001297,2.665,5,0.0417
AB34,Sodium,11,-0.031071,62.9397,4,0.1105
AB34,Sodium,13,-0.005953,12.1415,5,0.1031
AB34,Sodium,14,-0.0065,13.2234,5,0.0798
AB34,Sodium,16,-0.008731,17.6999,3,0.0455
AB34,Sodium,17,-0.022,44.5,3,0.0141
AB34,Sodium,18,-0.008962,18.1567,4,0.0357
AB34,Sodium,20,-0.0045,9.126,3,0.0266
AB34,Sodium,21,-0.004821,9.7687,5,0.0204
AB34,Sodium,22,-0.006882,13.9402,4,0.0235
AB34,Sodium,23,-0.000162,0.3422,5,0.0143
AB34,Sodium,24,0.003689,-7.4302,5,0.0297
AB34,Sodium,25,-0.00254,5.1532,6,0.0164
AB34,Sodium,26,-0.001429,2.9107,6,0.022
AB34,Sodium,27,-0.0012,2.4398,5,0.0133
AB34,Sodium,28,0.000216,-0.4278,5,0.0099
AB34,Sodium,29,0.000143,-0.2767,7,0.0122
AB34,Sodium,30,-0.000571,1.1731,7,0.0177
AB34,Sodium,31,-0.001286,2.6104,7,0.0106
AB34,Sodium,32,0.000114,-0.2107,6,0.0204
AB34,Sodium,33,0.0005,-0.9974,7,0.0136
AB34,Sodium,34,-0.006607,13.3875,7,0.0273
AB34,Sodium,35,0.003442,-6.933,5,0.0268
AB34,Sodium,36,0.022,-44.4317,3,0.0542
AB34,Sodium,37,-0.000628,1.2826,5,0.0129
AB34,Sodium,38,-0.001254,2.5552,5,0.0187
AB34,Sodium,39,-0.016068,32.5926,5,0.1025
AB34,Sodium,40,-0.005,10.147,4,0.0366
AB34,Sodium,41,0.003714,-7.4781,7,0.0325
AB34,Sodium,42,-0.001357,2.7601,7,0.0159
AB34,Sodium,43,-0.000752,1.5349,6,0.0152
AB34,Sodium,44,-0.000727,1.488,6,0.0186
AB34,Sodium,45,0.001536,-3.0925,7,0.0128
AB34,Sodium,46,0.001791,-3.5921,5,0.0295
AB34,Sodium,47,0.000143,-0.2694,7,0.0194
AB34,Sodium,48,-0.003988,8.0842,6,0.021
AB34,Sodium,49,-0.001151,2.3425,5,0.0148
AB34,Sodium,50,-0.005571,11.2917,7,0.0258
AB34,Sodium,51,-0.005619,11.3867,5,0.0238
AB34,Sodium,52,0.012286,-24.7436,3,0.0992
AB35,CA,2,-0.027,54.7177,3,0.0698
AB35,CA,3,-0.386,781.6343,3,0.3728
AB35,CA,5,0.0135,-27.2547,3,0.0692
AB35,CA,6,-0.0435,88.1373,3,0.0936
AB35,CA,13,-0.036,73.1637,3,0.2999
AB35,CA,14,-0.3805,770.688,3,0.5584
AB35,CA,17,-0.227,459.9287,3,0.4821
AB35,CA,20,-0.7365,1491.3557,3,0.6844
AB35,CA,21,-0.2775,562.1503,3,0.4921
AB35,CA,24,0.0055,-11.0473,3,0.0846
AB35,CA,25,0.056,-113.167,3,0.1766
AB35,CA,26,0.025,-50.4563,3,0.1435
AB35,CA,27,-0.0045,9.2,3,0.092
AB35,CA,28,-0.021,42.671,3,0.1671
AB35,CA,29,-0.0575,116.8223,3,0.4427
AB35,CA,30,0.0135,-27.1673,3,0.1566
AB35,CA,31,-0.3775,764.459,3,0.4014
AB35,CA,34,0.619,-1252.3203,3,0.5317
AB35,CA,42,-0.2345,475.07,3,0.4435
AB35,CA,43,-0.2485,503.277,3,0.3146
AB35,CA,44,-0.2385,483.034,3,0.3115
AB35,CA,45,-0.0,0.1317,3,0.1317
AB35,CA,46,-0.24,486.156,3,0.3975
AB35,CA,47,-0.756,1530.749,3,0.6098
AB35,CA,48,-0.051,103.3913,3,0.1677
AB35,CA,49,0.0155,-31.3023,3,0.0696
AB35,CA,50,-0.045,91.2257,3,0.146
AB35,CL,2,-0.027,54.7117,3,0.0638
AB35,CL,3,-0.0865,175.185,3,0.1096
AB35,CL,5,0.005,-10.0733,3,0.0466
AB35,CL,6,0.0015,-2.9637,3,0.0723
AB35,CL,13,0.0915,-184.9347,3,0.2607
AB35,CL,14,-0.0685,138.8073,3,0.1638
AB35,CL,17,-0.0555,112.411,3,0.0794
AB35,CL,20,-0.0325,65.8573,3,0.0775
AB35,CL,21,-0.04,81.0433,3,0.0836
AB35,CL,24,0.0015,-3.012,3,0.024
AB35,CL,25,0.0045,-9.068,3,0.04
AB35,CL,26,0.001,-1.9837,3,0.0403
AB35,CL,27,-0.0205,41.5263,3,0.0345
AB35,CL,28,0.0045,-9.0713,3,0.0366
AB35,CL,29,-0.0035,7.1463,3,0.0624
AB35,CL,30,-0.0025,5.0863,3,0.0263
AB35,CL,31,-0.0285,57.7357,3,0.0518
AB35,CL,34,0.028,-56.6237,3,0.0482
AB35,CL,42,0.0195,-39.3883,3,0.0795
AB35,CL,43,-0.073,147.8417,3,0.0901
AB35,CL,44,-0.243,492.06,3,0.2296
AB35,CL,45,-0.0185,37.5267,3,0.0828
AB35,CL,46,-0.0825,167.1253,3,0.1459
AB35,CL,47,-0.01,20.3293,3,0.0894
AB35,CL,48,-0.0035,7.1237,3,0.0397
AB35,CL,49,0.006,-12.0207,3,0.1233
AB35,CL,50,-0.037,74.96,3,0.0722
AB35,K,2,-0.005,10.139,3,0.019
AB35,K,3,0.015,-30.315,3,0.0449
AB35,K,5,-0.0035,7.0977,3,0.0137
AB35,K,6,-0.002,4.0673,3,0.0193
AB35,K,13,0.002,-4.0243,3,0.0237
AB35,K,14,-0.006,12.1763,3,0.0324
AB35,K,17,-0.0155,31.47,3,0.0981
AB35,K,20,-0.1225,248.1313,3,0.1921
AB35,K,21,-0.147,297.74,3,0.2129
AB35,K,24,0.001,-2.0003,3,0.0237
AB35,K,25,0.007,-14.133,3,0.035
AB35,K,26,-0.0075,15.199,3,0.019
AB35,K,27,-0.008,16.2083,3,0.0164
AB35,K,28,-0.009,18.237,3,0.0211
AB35,K,29,0.073,-147.6693,3,0.0822
AB35,K,30,0.0015,-3.007,3,0.029
AB35,K,31,-0.03,60.7667,3,0.0469
AB35,K,34,0.005,-10.0763,3,0.0436
AB35,K,42,-0.0205,41.5313,3,0.0395
AB35,K,43,-0.038,76.9573,3,0.0456
AB35,K,44,-0.028,56.7047,3,0.0328
AB35,K,45,-0.008,16.225,3,0.0331
AB35,K,46,-0.0365,73.98,3,0.1042
AB35,K,47,-0.008,16.2147,3,0.0227
AB35,K,48,0.0035,-7.0623,3,0.0216
AB35,K,49,0.0065,-13.133,3,0.023
AB35,K,50,-0.0025,5.095,3,0.035
AB35,MG,2,-0.011,22.2787,3,0.0147
AB35,MG,3,-0.041,83.0303,3,0.0466
AB35,MG,5,0.001,-2.0113,3,0.0127
AB35,MG,6,-0.0085,17.219,3,0.0151
AB35,MG,13,-0.014,28.3897,3,0.0538
AB35,MG,14,-0.054,109.3677,3,0.072
AB35,MG,17,-0.025,50.6743,3,0.0745
AB35,MG,20,-0.1335,270.321,3,0.1179
AB35,MG,21,-0.0485,98.2517,3,0.088
AB35,MG,24,0.0015,-3.0193,3,0.0167
AB35,MG,25,0.009,-18.1857,3,0.0303
AB35,MG,26,0.001,-1.9977,3,0.0263
AB35,MG,27,-0.001,2.0393,3,0.0153
AB35,MG,28,-0.005,10.1497,3,0.0297
AB35,MG,29,-0.003,6.1493,3,0.0774
AB35,MG,30,0.001,-2.0043,3,0.0197
AB35,MG,31,-0.0525,106.327,3,0.0673
AB35,MG,34,0.103,-208.381,3,0.0903
AB35,MG,42,-0.04,81.0307,3,0.0709
AB35,MG,43,-0.036,72.9153,3,0.0516
AB35,MG,44,-0.0425,86.0773,3,0.0576
AB35,MG,45,0.004,-8.0737,3,0.0223
AB35,MG,46,-0.03,60.7747,3,0.0549
AB35,MG,47,-0.084,170.0903,3,0.0749
AB35,MG,48,-0.008,16.214,3,0.0221
AB35,MG,49,0.001,-2.0153,3,0.0087
AB35,MG,50,-0.012,24.3123,3,0.0244
AB35,NH4,2,-0.079,160.1983,3,0.3028
AB35,NH4,3,-0.0975,197.6003,3,0.261
AB35,NH4,5,0.0865,-174.9377,3,0.1378
AB35,NH4,6,0.1735,-350.864,3,0.2989
AB35,NH4,13,-0.6625,1341.7027,3,0.8069
AB35,NH4,14,-0.1965,398.6177,3,0.9029
AB35,NH4,17,-0.048,97.7447,3,0.593
AB35,NH4,20,-1.4295,2895.1217,3,1.8228
AB35,NH4,21,0.1255,-252.5707,3,1.4405
AB35,NH4,24,0.123,-248.5443,3,0.4069
AB35,NH4,25,0.274,-554.226,3,0.3482
AB35,NH4,26,-0.1815,367.8747,3,0.5198
AB35,NH4,27,0.053,-106.8133,3,0.4583
AB35,NH4,28,-0.129,261.453,3,0.3578
AB35,NH4,29,0.1845,-372.6407,3,0.7862
AB35,NH4,30,0.1195,-241.527,3,0.3402
AB35,NH4,31,-0.4,810.2487,3,0.6512
AB35,NH4,34,0.1855,-374.934,3,0.5168
AB35,NH4,42,0.172,-347.2897,3,0.8372
AB35,NH4,43,-0.1095,222.3357,3,0.7084
AB35,NH4,44,-0.26,526.9863,3,0.748
AB35,NH4,45,0.0045,-8.5427,3,0.5653
AB35,NH4,46,-0.153,310.181,3,0.51
AB35,NH4,47,-0.1725,349.3457,3,0.2068
AB35,NH4,48,0.0505,-101.98,3,0.2317
AB35,NH4,49,0.0625,-126.2837,3,0.2159
AB35,NH4,50,-0.2305,466.9007,3,0.3701
AB35,NO3,2,-0.992,2008.9273,3,1.1257
AB35,NO3,3,-0.292,591.814,3,0.8079
AB35,NO3,5,-0.0695,141.4127,3,0.7451
AB35,NO3,6,0.471,-952.392,3,0.909
AB35,NO3,13,-1.06,2147.095,3,1.6618
AB35,NO3,14,-0.9625,1949.514,3,1.4202
AB35,NO3,17,-0.248,502.629,3,0.6786
AB35,NO3,20,-1.6075,3255.3087,3,1.739
AB35,NO3,21,-0.2805,569.59,3,1.8598
AB35,NO3,24,0.241,-487.128,3,0.6545
AB35,NO3,25,0.307,-620.7303,3,0.6357
AB35,NO3,26,-0.0195,40.1973,3,0.7295
AB35,NO3,27,-0.539,1091.772,3,0.8395
AB35,NO3,28,-0.078,158.2977,3,0.4262
AB35,NO3,29,-0.368,745.8663,3,1.0367
AB35,NO3,30,0.0655,-132.1197,3,0.4519
AB35,NO3,31,-0.7705,1560.569,3,1.0819
AB35,NO3,34,0.4785,-967.5927,3,0.8883
AB35,NO3,42,-0.1315,267.3103,3,1.1552
AB35,NO3,43,-0.139,281.9187,3,0.5836
AB35,NO3,44,-0.4675,947.602,3,1.385
AB35,NO3,45,-0.0505,102.9607,3,0.749
AB35,NO3,46,-0.1815,368.222,3,0.8672
AB35,NO3,47,-0.3905,791.026,3,0.6565
AB35,NO3,48,0.0035,-6.339,3,0.745
AB35,NO3,49,-0.137,277.8257,3,0.5385
AB35,NO3,50,-0.3305,669.8633,3,0.9335
AB35,SO4,2,-0.2625,532.0137,3,0.7153
AB35,SO4,3,-0.2935,594.5063,3,0.4642
AB35,SO4,5,0.122,-246.7573,3,0.1699
AB35,SO4,6,0.0385,-77.583,3,0.3408
AB35,SO4,13,-1.3055,2643.5587,3,1.235
AB35,SO4,14,0.035,-69.8247,3,1.0151
AB35,SO4,17,-0.555,1124.5497,3,1.2332
AB35,SO4,20,-0.4455,902.8143,3,1.1252
AB35,SO4,21,-0.6515,1320.094,3,1.4622
AB35,SO4,24,0.013,-25.9097,3,0.4023
AB35,SO4,25,0.3185,-643.9487,3,0.6933
AB35,SO4,26,0.0255,-50.9367,3,0.6752
AB35,SO4,27,0.2645,-534.8523,3,0.494
AB35,SO4,28,-0.1915,388.1643,3,0.5696
AB35,SO4,29,-0.373,755.8277,3,0.8781
AB35,SO4,30,0.181,-365.7587,3,0.5842
AB35,SO4,31,-0.957,1938.1233,3,1.1615
AB35,SO4,34,0.2115,-427.4097,3,0.665
AB35,SO4,42,0.527,-1065.2907,3,1.354
AB35,SO4,43,-0.232,470.47,3,0.9035
AB35,SO4,44,-0.645,1306.9823,3,1.5065
AB35,SO4,45,-0.2115,428.7823,3,0.7077
AB35,SO4,46,-0.0075,15.8,3,0.62
AB35,SO4,47,-0.759,1536.8127,3,0.6015
AB35,SO4,48,0.054,-109.017,3,0.2787
AB35,SO4,49,0.11,-222.2843,3,0.355
AB35,SO4,50,-0.4165,843.627,3,0.6337
AB35,Sodium,2,0.0035,-7.0597,3,0.0243
AB35,Sodium,3,-0.054,109.365,3,0.0693
AB35,Sodium,5,0.002,-4.022,3,0.026
AB35,Sodium,6,-0.004,8.1403,3,0.0444
AB35,Sodium,13,-0.003,6.1967,3,0.1247
AB35,Sodium,14,-0.023,46.6387,3,0.0868
AB35,Sodium,17,-0.0425,86.183,3,0.1633
AB35,Sodium,20,-0.0385,77.9843,3,0.0606
AB35,Sodium,21,-0.255,516.325,3,0.2066
AB35,Sodium,24,-0.0,0.0107,3,0.0107
AB35,Sodium,25,0.0005,-1.0013,3,0.0107
AB35,Sodium,26,-0.001,2.0333,3,0.0093
AB35,Sodium,27,0.0,0.008,3,0.008
AB35,Sodium,28,-0.044,89.0943,3,0.0386
AB35,Sodium,29,-0.003,6.0873,3,0.0154
AB35,Sodium,30,-0.005,10.1327,3,0.0127
AB35,Sodium,31,-0.011,22.2827,3,0.0187
AB35,Sodium,34,0.0095,-19.2107,3,0.0173
AB35,Sodium,42,-0.026,52.6627,3,0.0388
AB35,Sodium,43,-0.011,22.3077,3,0.0437
AB35,Sodium,44,-0.043,87.0907,3,0.0589
AB35,Sodium,45,-0.006,12.1803,3,0.0364
AB35,Sodium,46,-0.0365,73.95,3,0.0742
AB35,Sodium,47,0.004,-8.0487,3,0.0473
AB35,Sodium,48,-0.008,16.214,3,0.0221
AB35,Sodium,49,-0.0005,1.0427,3,0.0307
AB35,Sodium,50,-0.0225,45.5807,3,0.0408
AB36,CA,1,-0.092875,188.1824,5,0.352
AB36,CA,2,-0.031635,64.2328,5,0.2539
AB36,CA,3,0.030114,-60.4765,6,0.4266
