SITE_ID,variable,week,seasonal_mean
AB35,K,46,0.104
AB35,K,47,0.0227
AB35,K,48,0.0217
AB35,K,49,0.023
AB35,K,50,0.035
AB35,K,51,0.023
AB35,K,52,0.016
AB35,MG,1,0.023
AB35,MG,2,0.0147
AB35,MG,3,0.0463
AB35,MG,4,0.0295
AB35,MG,5,0.0127
AB35,MG,6,0.015
AB35,MG,7,0.0315
AB35,MG,8,0.042
AB35,MG,9,0.0425
AB35,MG,10,0.062
AB35,MG,11,0.037
AB35,MG,12,0.0455
AB35,MG,13,0.0537
AB35,MG,14,0.0717
AB35,MG,15,0.015
AB35,MG,16,0.029
AB35,MG,17,0.0743
AB35,MG,18,0.0685
AB35,MG,19,0.181
AB35,MG,20,0.117
AB35,MG,21,0.0877
AB35,MG,22,0.0395
AB35,MG,23,0.026
AB35,MG,24,0.0167
AB35,MG,25,0.0303
AB35,MG,26,0.0263
AB35,MG,27,0.0153
AB35,MG,28,0.0297
AB35,MG,29,0.0773
AB35,MG,30,0.0197
AB35,MG,31,0.067
AB35,MG,32,0.026
AB35,MG,33,0.0475
AB35,MG,34,0.091
AB35,MG,35,0.1885
AB35,MG,36,0.061
AB35,MG,37,0.105
AB35,MG,38,0.1795
AB35,MG,39,0.049
AB35,MG,40,0.0225
AB35,MG,41,0.046
AB35,MG,42,0.0707
AB35,MG,43,0.0513
AB35,MG,44,0.0573
AB35,MG,45,0.0223
AB35,MG,46,0.0547
AB35,MG,47,0.0743
AB35,MG,48,0.022
AB35,MG,49,0.0087
AB35,MG,50,0.0243
AB35,MG,51,0.014
AB35,MG,52,0.0135
AB35,NH4,1,0.4645
AB35,NH4,2,0.3023
AB35,NH4,3,0.2603
AB35,NH4,4,0.3485
AB35,NH4,5,0.1383
AB35,NH4,6,0.3
AB35,NH4,7,0.2585
AB35,NH4,8,0.171
AB35,NH4,9,0.2155
AB35,NH4,10,0.513
AB35,NH4,11,0.33
AB35,NH4,12,0.4455
AB35,NH4,13,0.8027
AB35,NH4,14,0.9017
AB35,NH4,15,0.444
AB35,NH4,16,0.091
AB35,NH4,17,0.5927
AB35,NH4,18,0.6995
AB35,NH4,19,3.652
AB35,NH4,20,1.8137
AB35,NH4,21,1.4413
AB35,NH4,22,0.8205
AB35,NH4,23,0.4865
AB35,NH4,24,0.4077
AB35,NH4,25,0.35
AB35,NH4,26,0.5187
AB35,NH4,27,0.4587
AB35,NH4,28,0.357
AB35,NH4,29,0.7873
AB35,NH4,30,0.341
AB35,NH4,31,0.6487
AB35,NH4,32,0.5355
AB35,NH4,33,0.7235
AB35,NH4,34,0.518
AB35,NH4,35,1.996
AB35,NH4,36,0.927
AB35,NH4,37,0.996
AB35,NH4,38,1.463
AB35,NH4,39,1.106
AB35,NH4,40,0.5175
AB35,NH4,41,0.35
AB35,NH4,42,0.8383
AB35,NH4,43,0.7077
AB35,NH4,44,0.7463
AB35,NH4,45,0.5653
AB35,NH4,46,0.509
AB35,NH4,47,0.2057
AB35,NH4,48,0.232
AB35,NH4,49,0.2163
AB35,NH4,50,0.3687
AB35,NH4,51,0.141
AB35,NH4,52,0.231
AB35,NO3,1,1.76
AB35,NO3,2,1.1193
AB35,NO3,3,0.806
AB35,NO3,4,0.8525
AB35,NO3,5,0.7447
AB35,NO3,6,0.912
AB35,NO3,7,3.0035
AB35,NO3,8,0.658
AB35,NO3,9,1.3605
AB35,NO3,10,1.4315
AB35,NO3,11,0.726
AB35,NO3,12,1.4025
AB35,NO3,13,1.655
AB35,NO3,14,1.414
AB35,NO3,15,0.451
AB35,NO3,16,0.234
AB35,NO3,17,0.677
AB35,NO3,18,0.57
AB35,NO3,19,2.988
AB35,NO3,20,1.7287
AB35,NO3,21,1.858
AB35,NO3,22,1.0955
AB35,NO3,23,0.6315
AB35,NO3,24,0.656
AB35,NO3,25,0.6377
AB35,NO3,26,0.7293
AB35,NO3,27,0.836
AB35,NO3,28,0.4257
AB35,NO3,29,1.0343
AB35,NO3,30,0.4523
AB35,NO3,31,1.077
AB35,NO3,32,0.5105
AB35,NO3,33,0.7425
AB35,NO3,34,0.8913
AB35,NO3,35,2.9505
AB35,NO3,36,0.68
AB35,NO3,37,0.81
AB35,NO3,38,2.1065
AB35,NO3,39,1.138
AB35,NO3,40,0.614
AB35,NO3,41,0.771
AB35,NO3,42,1.1543
AB35,NO3,43,0.5827
AB35,NO3,44,1.382
AB35,NO3,45,0.7487
AB35,NO3,46,0.866
AB35,NO3,47,0.654
AB35,NO3,48,0.745
AB35,NO3,49,0.5377
AB35,NO3,50,0.9313
AB35,NO3,51,0.6955
AB35,NO3,52,0.4845
AB35,SO4,1,0.6815
AB35,SO4,2,0.7137
AB35,SO4,3,0.4623
AB35,SO4,4,0.6555
AB35,SO4,5,0.1707
AB35,SO4,6,0.341
AB35,SO4,7,0.4395
AB35,SO4,8,0.276
AB35,SO4,9,0.2505
AB35,SO4,10,0.7465
AB35,SO4,11,0.27
AB35,SO4,12,0.485
AB35,SO4,13,1.2267
AB35,SO4,14,1.0153
AB35,SO4,15,0.767
AB35,SO4,16,0.328
AB35,SO4,17,1.2297
AB35,SO4,18,0.3915
AB35,SO4,19,1.492
AB35,SO4,20,1.1223
AB35,SO4,21,1.458
AB35,SO4,22,0.4765
AB35,SO4,23,0.616
AB35,SO4,24,0.4023
AB35,SO4,25,0.6953
AB35,SO4,26,0.6753
AB35,SO4,27,0.4957
AB35,SO4,28,0.5683
AB35,SO4,29,0.8757
AB35,SO4,30,0.5853
AB35,SO4,31,1.1553
AB35,SO4,32,0.8065
AB35,SO4,33,1.0285
AB35,SO4,34,0.6663
AB35,SO4,35,2.536
AB35,SO4,36,1.23
AB35,SO4,37,0.691
AB35,SO4,38,2.185
AB35,SO4,39,1.466
AB35,SO4,40,0.5965
AB35,SO4,41,0.788
AB35,SO4,42,1.3573
AB35,SO4,43,0.902
AB35,SO4,44,1.5023
AB35,SO4,45,0.7063
AB35,SO4,46,0.62
AB35,SO4,47,0.5967
AB35,SO4,48,0.279
AB35,SO4,49,0.3557
AB35,SO4,50,0.631
AB35,SO4,51,0.1825
AB35,SO4,52,0.192
AB35,Sodium,1,0.0635
AB35,Sodium,2,0.0243
AB35,Sodium,3,0.069
AB35,Sodium,4,0.099
AB35,Sodium,5,0.026
AB35,Sodium,6,0.0443
AB35,Sodium,7,0.083
AB35,Sodium,8,0.047
AB35,Sodium,9,0.0645
AB35,Sodium,10,0.071
AB35,Sodium,11,0.059
AB35,Sodium,12,0.052
AB35,Sodium,13,0.1247
AB35,Sodium,14,0.0867
AB35,Sodium,15,0.019
AB35,Sodium,16,0.012
AB35,Sodium,17,0.163
AB35,Sodium,18,0.03
AB35,Sodium,19,0.079
AB35,Sodium,20,0.0603
AB35,Sodium,21,0.205
AB35,Sodium,22,0.023
AB35,Sodium,23,0.0105
AB35,Sodium,24,0.0107
AB35,Sodium,25,0.0107
AB35,Sodium,26,0.0093
AB35,Sodium,27,0.008
AB35,Sodium,28,0.0383
AB35,Sodium,29,0.0153
AB35,Sodium,30,0.0127
AB35,Sodium,31,0.0187
AB35,Sodium,32,0.011
AB35,Sodium,33,0.0095
AB35,Sodium,34,0.0173
AB35,Sodium,35,0.111
AB35,Sodium,36,0.264
AB35,Sodium,37,0.0745
AB35,Sodium,38,0.0975
AB35,Sodium,39,0.0305
AB35,Sodium,40,0.012
AB35,Sodium,41,0.015
AB35,Sodium,42,0.0387
AB35,Sodium,43,0.0437
AB35,Sodium,44,0.0587
AB35,Sodium,45,0.0363
AB35,Sodium,46,0.074
AB35,Sodium,47,0.0473
AB35,Sodium,48,0.022
AB35,Sodium,49,0.0307
AB35,Sodium,50,0.0407
AB35,Sodium,51,0.0315
AB35,Sodium,52,0.0275
AB36,CA,1,0.3334
AB36,CA,2,0.2602
AB36,CA,3,0.4297
AB36,CA,4,0.7992
AB36,CA,5,0.4734
AB36,CA,6,0.8697
AB36,CA,7,0.526
AB36,CA,8,0.5105
AB36,CA,9,1.057
AB36,CA,10,1.116
AB36,CA,11,1.4252
AB36,CA,12,0.912
AB36,CA,13,1.6015
AB36,CA,14,1.0318
AB36,CA,15,2.2188
AB36,CA,16,5.3635
AB36,CA,17,2.3992
AB36,CA,18,0.3824
AB36,CA,19,0.3513
AB36,CA,20,0.967
AB36,CA,21,0.2175
AB36,CA,22,0.3538
AB36,CA,23,0.2238
AB36,CA,24,0.4158
AB36,CA,25,0.9274
AB36,CA,26,0.6528
AB36,CA,27,0.539
AB36,CA,28,0.243
AB36,CA,29,0.2458
AB36,CA,30,0.6623
AB36,CA,31,0.5345
AB36,CA,32,0.3328
AB36,CA,33,0.7985
AB36,CA,34,0.389
AB36,CA,35,0.406
AB36,CA,36,0.3127
AB36,CA,37,0.3015
AB36,CA,38,1.5623
AB36,CA,39,0.2478
AB36,CA,40,0.3404
AB36,CA,41,0.31
AB36,CA,42,0.8108
AB36,CA,43,0.8317
AB36,CA,44,0.2898
AB36,CA,45,0.8056
AB36,CA,46,2.7797
AB36,CA,47,0.7855
AB36,CA,48,0.6248
AB36,CA,49,0.977
AB36,CA,50,0.7354
AB36,CA,51,1.1028
AB36,CA,52,0.5998
AB36,CA,53,0.127
AB36,CL,1,0.0642
AB36,CL,2,0.0636
AB36,CL,3,0.0663
AB36,CL,4,0.083
AB36,CL,5,0.057
AB36,CL,6,0.0972
AB36,CL,7,0.0708
AB36,CL,8,0.0568
AB36,CL,9,0.0637
AB36,CL,10,0.0865
AB36,CL,11,0.1235
AB36,CL,12,0.1
AB36,CL,13,0.0938
AB36,CL,14,0.0576
AB36,CL,15,0.0746
AB36,CL,16,0.178
AB36,CL,17,0.0655
AB36,CL,18,0.0496
AB36,CL,19,0.048
AB36,CL,20,0.1542
AB36,CL,21,0.0295
AB36,CL,22,0.042
AB36,CL,23,0.0345
AB36,CL,24,0.0302
AB36,CL,25,0.0702
AB36,CL,26,0.0452
AB36,CL,27,0.029
AB36,CL,28,0.0257
AB36,CL,29,0.0308
AB36,CL,30,0.0337
AB36,CL,31,0.0485
AB36,CL,32,0.0322
AB36,CL,33,0.0623
AB36,CL,34,0.0213
AB36,CL,35,0.0365
AB36,CL,36,0.024
AB36,CL,37,0.0262
AB36,CL,38,0.063
AB36,CL,39,0.0322
AB36,CL,40,0.0402
AB36,CL,41,0.0396
AB36,CL,42,0.0325
AB36,CL,43,0.042
AB36,CL,44,0.0322
AB36,CL,45,0.0708
AB36,CL,46,0.0797
AB36,CL,47,0.0642
AB36,CL,48,0.036
AB36,CL,49,0.0688
AB36,CL,50,0.0963
AB36,CL,51,0.1146
AB36,CL,52,0.1492
AB36,CL,53,0.064
AB36,K,1,0.011
AB36,K,2,0.013
AB36,K,3,0.0113
AB36,K,4,0.021
AB36,K,5,0.0104
AB36,K,6,0.018
AB36,K,7,0.0118
AB36,K,8,0.0135
AB36,K,9,0.0177
AB36,K,10,0.015
AB36,K,11,0.018
AB36,K,12,0.026
AB36,K,13,0.0182
AB36,K,14,0.0146
AB36,K,15,0.0282
AB36,K,16,0.068
AB36,K,17,0.0353
AB36,K,18,0.0178
AB36,K,19,0.015
AB36,K,20,0.1
AB36,K,21,0.0185
AB36,K,22,0.0602
AB36,K,23,0.0495
AB36,K,24,0.0376
AB36,K,25,0.0312
AB36,K,26,0.0552
AB36,K,27,0.0163
AB36,K,28,0.0137
AB36,K,29,0.0154
AB36,K,30,0.0262
AB36,K,31,0.0268
AB36,K,32,0.014
AB36,K,33,0.0257
AB36,K,34,0.0207
AB36,K,35,0.0288
AB36,K,36,0.0147
AB36,K,37,0.0158
AB36,K,38,0.0408
AB36,K,39,0.0155
AB36,K,40,0.0222
AB36,K,41,0.019
AB36,K,42,0.0158
AB36,K,43,0.0198
AB36,K,44,0.0146
AB36,K,45,0.0246
AB36,K,46,0.038
AB36,K,47,0.0173
AB36,K,48,0.021
AB36,K,49,0.0182
AB36,K,50,0.0149
AB36,K,51,0.0284
AB36,K,52,0.0305
AB36,K,53,0.008
AB36,MG,1,0.057
AB36,MG,2,0.05
AB36,MG,3,0.0808
AB36,MG,4,0.1465
AB36,MG,5,0.0744
AB36,MG,6,0.1583
AB36,MG,7,0.0796
AB36,MG,8,0.0898
AB36,MG,9,0.1327
AB36,MG,10,0.156
AB36,MG,11,0.1485
AB36,MG,12,0.107
AB36,MG,13,0.2058
AB36,MG,14,0.1426
AB36,MG,15,0.2506
AB36,MG,16,0.3015
AB36,MG,17,0.1745
AB36,MG,18,0.0428
AB36,MG,19,0.0417
AB36,MG,20,0.109
AB36,MG,21,0.029
AB36,MG,22,0.0455
AB36,MG,23,0.0235
AB36,MG,24,0.046
AB36,MG,25,0.108
AB36,MG,26,0.0756
AB36,MG,27,0.0597
AB36,MG,28,0.0287
AB36,MG,29,0.0276
AB36,MG,30,0.0913
AB36,MG,31,0.0605
AB36,MG,32,0.039
AB36,MG,33,0.0968
AB36,MG,34,0.0683
AB36,MG,35,0.0615
AB36,MG,36,0.0347
AB36,MG,37,0.0345
AB36,MG,38,0.124
AB36,MG,39,0.0298
AB36,MG,40,0.0414
AB36,MG,41,0.0346
AB36,MG,42,0.0703
AB36,MG,43,0.0857
AB36,MG,44,0.0308
AB36,MG,45,0.1052
AB36,MG,46,0.2802
AB36,MG,47,0.1097
AB36,MG,48,0.072
AB36,MG,49,0.1355
AB36,MG,50,0.0883
AB36,MG,51,0.097
AB36,MG,52,0.0682
AB36,MG,53,0.01
AB36,NH4,1,0.0256
AB36,NH4,2,0.0384
AB36,NH4,3,0.027
AB36,NH4,4,0.1215
AB36,NH4,5,0.0328
AB36,NH4,6,0.053
AB36,NH4,7,0.04
AB36,NH4,8,0.0628
AB36,NH4,9,0.0377
AB36,NH4,10,0.0268
AB36,NH4,11,0.124
AB36,NH4,12,0.054
AB36,NH4,13,0.2198
AB36,NH4,14,0.2456
AB36,NH4,15,0.2584
AB36,NH4,16,0.0945
AB36,NH4,17,0.187
AB36,NH4,18,0.2324
AB36,NH4,19,0.1217
AB36,NH4,20,0.429
AB36,NH4,21,0.38
AB36,NH4,22,0.7465
AB36,NH4,23,0.6698
AB36,NH4,24,0.2294
AB36,NH4,25,0.1828
AB36,NH4,26,0.782
AB36,NH4,27,0.1463
AB36,NH4,28,0.1297
AB36,NH4,29,0.1596
AB36,NH4,30,0.2662
AB36,NH4,31,0.3705
AB36,NH4,32,0.0898
AB36,NH4,33,0.3378
AB36,NH4,34,0.1173
AB36,NH4,35,0.3252
AB36,NH4,36,0.0547
AB36,NH4,37,0.2435
AB36,NH4,38,0.1682
AB36,NH4,39,0.8388
AB36,NH4,40,0.3806
AB36,NH4,41,0.1548
AB36,NH4,42,0.1633
AB36,NH4,43,0.1227
AB36,NH4,44,0.1486
AB36,NH4,45,0.1978
AB36,NH4,46,0.0957
AB36,NH4,47,0.051
AB36,NH4,48,0.0662
AB36,NH4,49,0.034
AB36,NH4,50,0.0514
AB36,NH4,51,0.0408
AB36,NH4,52,0.0758
AB36,NH4,53,0.054
AB36,NO3,1,0.6336
AB36,NO3,2,0.5092
AB36,NO3,3,0.6463
AB36,NO3,4,1.3478
AB36,NO3,5,0.5686
AB36,NO3,6,1.0365
AB36,NO3,7,0.793
AB36,NO3,8,0.8115
AB36,NO3,9,0.8437
AB36,NO3,10,0.5995
AB36,NO3,11,1.3612
AB36,NO3,12,0.527
AB36,NO3,13,1.281
AB36,NO3,14,0.8424
AB36,NO3,15,0.852
AB36,NO3,16,0.805
AB36,NO3,17,0.6635
AB36,NO3,18,0.4724
AB36,NO3,19,0.5953
AB36,NO3,20,0.4494
AB36,NO3,21,0.5485
AB36,NO3,22,0.8115
AB36,NO3,23,0.3165
AB36,NO3,24,0.5176
AB36,NO3,25,0.9094
AB36,NO3,26,0.8046
AB36,NO3,27,0.3817
AB36,NO3,28,0.3113
AB36,NO3,29,0.338
AB36,NO3,30,0.5378
AB36,NO3,31,0.6313
AB36,NO3,32,0.3594
AB36,NO3,33,0.4568
AB36,NO3,34,0.2813
AB36,NO3,35,0.49
AB36,NO3,36,0.2197
AB36,NO3,37,0.3652
AB36,NO3,38,0.7372
AB36,NO3,39,0.5635
AB36,NO3,40,0.4802
AB36,NO3,41,0.3774
AB36,NO3,42,0.4682
AB36,NO3,43,0.4517
AB36,NO3,44,0.5832
AB36,NO3,45,0.7192
AB36,NO3,46,0.7257
AB36,NO3,47,0.4303
AB36,NO3,48,0.7348
AB36,NO3,49,0.6863
AB36,NO3,50,0.9893
AB36,NO3,51,0.8054
AB36,NO3,52,0.782
AB36,NO3,53,0.707
AB36,SO4,1,0.2082
AB36,SO4,2,0.2848
AB36,SO4,3,0.2737
AB36,SO4,4,0.5058
AB36,SO4,5,0.6176
AB36,SO4,6,0.4888
AB36,SO4,7,0.4944
AB36,SO4,8,0.5768
AB36,SO4,9,0.3027
AB36,SO4,10,0.2895
AB36,SO4,11,0.7887
AB36,SO4,12,0.791
AB36,SO4,13,1.0495
AB36,SO4,14,0.8166
AB36,SO4,15,0.8202
AB36,SO4,16,1.511
AB36,SO4,17,0.6788
AB36,SO4,18,0.61
AB36,SO4,19,0.582
AB36,SO4,20,0.8164
AB36,SO4,21,0.594
AB36,SO4,22,0.4928
AB36,SO4,23,0.2892
AB36,SO4,24,0.5072
AB36,SO4,25,0.9246
AB36,SO4,26,1.045
AB36,SO4,27,0.5203
AB36,SO4,28,0.3873
AB36,SO4,29,0.347
AB36,SO4,30,0.7287
AB36,SO4,31,0.7135
AB36,SO4,32,0.4968
AB36,SO4,33,0.86
AB36,SO4,34,0.3837
AB36,SO4,35,0.528
AB36,SO4,36,0.4663
AB36,SO4,37,0.4125
AB36,SO4,38,2.4212
AB36,SO4,39,0.592
AB36,SO4,40,0.5264
AB36,SO4,41,0.3458
AB36,SO4,42,0.4858
AB36,SO4,43,0.4365
AB36,SO4,44,0.4696
AB36,SO4,45,0.7044
AB36,SO4,46,0.6502
AB36,SO4,47,0.355
AB36,SO4,48,0.4295
AB36,SO4,49,0.549
AB36,SO4,50,0.3123
AB36,SO4,51,0.3004
AB36,SO4,52,0.3215
AB36,SO4,53,0.681
AB36,Sodium,1,0.0348
AB36,Sodium,2,0.0356
AB36,Sodium,3,0.0328
AB36,Sodium,4,0.0535
AB36,Sodium,5,0.035
AB36,Sodium,6,0.0555
AB36,Sodium,7,0.0454
AB36,Sodium,8,0.0282
AB36,Sodium,9,0.0453
AB36,Sodium,10,0.056
AB36,Sodium,11,0.089
AB36,Sodium,12,0.06
AB36,Sodium,13,0.0602
AB36,Sodium,14,0.0432
AB36,Sodium,15,0.0764
AB36,Sodium,16,0.199
AB36,Sodium,17,0.081
AB36,Sodium,18,0.0296
AB36,Sodium,19,0.0263
AB36,Sodium,20,0.0764
AB36,Sodium,21,0.015
AB36,Sodium,22,0.0207
AB36,Sodium,23,0.0162
AB36,Sodium,24,0.0162
AB36,Sodium,25,0.0486
AB36,Sodium,26,0.0342
AB36,Sodium,27,0.022
AB36,Sodium,28,0.014
AB36,Sodium,29,0.017
AB36,Sodium,30,0.0272
AB36,Sodium,31,0.0308
AB36,Sodium,32,0.0194
AB36,Sodium,33,0.0483
AB36,Sodium,34,0.0137
AB36,Sodium,35,0.0375
AB36,Sodium,36,0.0433
AB36,Sodium,37,0.0165
AB36,Sodium,38,0.114
AB36,Sodium,39,0.0148
AB36,Sodium,40,0.026
AB36,Sodium,41,0.0328
AB36,Sodium,42,0.0187
AB36,Sodium,43,0.0375
AB36,Sodium,44,0.0106
AB36,Sodium,45,0.0172
AB36,Sodium,46,0.0637
AB36,Sodium,47,0.034
AB36,Sodium,48,0.0248
AB36,Sodium,49,0.0443
AB36,Sodium,50,0.0507
AB36,Sodium,51,0.0614
AB36,Sodium,52,0.084
AB36,Sodium,53,0.034
AB37,CA,1,0.106
AB37,CA,2,0.069
AB37,CA,3,0.155
AB37,CA,5,0.193
AB37,CA,6,0.242
AB37,CA,8,1.3205
AB37,CA,9,0.317
AB37,CA,10,0.152
AB37,CA,11,0.717
AB37,CA,12,4.835
AB37,CA,13,0.045
AB37,CA,14,0.129
AB37,CA,18,0.306
AB37,CA,20,0.076
AB37,CA,21,0.6675
AB37,CA,22,0.075
AB37,CA,23,0.056
AB37,CA,24,0.256
AB37,CA,25,0.0655
AB37,CA,26,0.272
AB37,CA,27,0.127
AB37,CA,30,0.08
AB37,CA,32,0.16
AB37,CA,33,0.167
AB37,CA,34,0.047
AB37,CA,35,0.547
AB37,CA,37,0.297
AB37,CA,38,0.048
AB37,CA,39,0.138
AB37,CA,41,0.1835
AB37,CA,42,0.0855
AB37,CA,43,0.1175
AB37,CA,44,0.3313
AB37,CA,45,0.181
AB37,CA,46,0.134
AB37,CA,47,0.1425
AB37,CA,48,0.049
AB37,CA,49,0.032
AB37,CA,50,0.322
AB37,CL,1,0.095
AB37,CL,2,0.419
AB37,CL,3,0.0835
AB37,CL,5,0.1595
AB37,CL,6,0.449
AB37,CL,8,0.844
AB37,CL,9,0.118
AB37,CL,10,0.104
AB37,CL,11,0.674
AB37,CL,12,4.472
AB37,CL,13,0.054
AB37,CL,14,0.05
AB37,CL,18,0.053
AB37,CL,20,0.034
AB37,CL,21,0.1925
AB37,CL,22,0.02
AB37,CL,23,0.024
AB37,CL,24,0.04
AB37,CL,25,0.0355
AB37,CL,26,0.0955
AB37,CL,27,0.0425
AB37,CL,30,0.064
AB37,CL,32,0.046
AB37,CL,33,0.0895
AB37,CL,34,0.029
AB37,CL,35,0.337
AB37,CL,37,0.038
AB37,CL,38,0.032
AB37,CL,39,0.028
AB37,CL,41,0.0715
AB37,CL,42,0.0375
AB37,CL,43,0.231
AB37,CL,44,0.127
AB37,CL,45,0.219
AB37,CL,46,0.09
AB37,CL,47,0.068
AB37,CL,48,0.103
AB37,CL,49,0.037
AB37,CL,50,0.1195
AB37,K,1,0.008
AB37,K,2,0.014
AB37,K,3,0.035
AB37,K,5,0.022
AB37,K,6,0.023
AB37,K,8,0.0435
AB37,K,9,0.041
AB37,K,10,0.009
AB37,K,11,0.102
AB37,K,12,0.066
AB37,K,13,0.009
AB37,K,14,0.011
AB37,K,18,0.035
AB37,K,20,0.032
AB37,K,21,0.1985
AB37,K,22,0.107
AB37,K,23,0.039
AB37,K,24,0.0495
AB37,K,25,0.021
AB37,K,26,0.0605
AB37,K,27,0.024
AB37,K,30,0.027
AB37,K,32,0.019
AB37,K,33,0.0225
AB37,K,34,0.022
AB37,K,35,0.131
AB37,K,37,0.051
AB37,K,38,0.006
AB37,K,39,0.012
AB37,K,41,0.0435
AB37,K,42,0.0165
AB37,K,43,0.037
AB37,K,44,0.03
AB37,K,45,0.039
AB37,K,46,0.023
AB37,K,47,0.0175
AB37,K,48,0.013
AB37,K,49,0.014
AB37,K,50,0.0195
AB37,MG,1,0.015
AB37,MG,2,0.014
AB37,MG,3,0.016
AB37,MG,5,0.0285
AB37,MG,6,0.017
AB37,MG,8,0.328
AB37,MG,9,0.054
AB37,MG,10,0.015
AB37,MG,11,0.113
AB37,MG,12,0.881
AB37,MG,13,0.01
AB37,MG,14,0.0165
AB37,MG,18,0.042
AB37,MG,20,0.012
AB37,MG,21,0.098
AB37,MG,22,0.018
AB37,MG,23,0.011
AB37,MG,24,0.0505
AB37,MG,25,0.01
AB37,MG,26,0.043
AB37,MG,27,0.0185
AB37,MG,30,0.013
AB37,MG,32,0.02
AB37,MG,33,0.0265
AB37,MG,34,0.008
AB37,MG,35,0.079
AB37,MG,37,0.087
AB37,MG,38,0.007
AB37,MG,39,0.032
AB37,MG,41,0.03
AB37,MG,42,0.014
AB37,MG,43,0.019
AB37,MG,44,0.0583
AB37,MG,45,0.029
AB37,MG,46,0.019
AB37,MG,47,0.019
AB37,MG,48,0.007
AB37,MG,49,0.004
AB37,MG,50,0.0445
AB37,NH4,1,0.052
AB37,NH4,2,0.019
AB37,NH4,3,0.0855
AB37,NH4,5,0.09
AB37,NH4,6,0.11
AB37,NH4,8,0.0675
AB37,NH4,9,0.014
AB37,NH4,10,0.051
AB37,NH4,11,1.171
AB37,NH4,12,0.014
AB37,NH4,13,0.186
AB37,NH4,14,0.243
AB37,NH4,18,0.845
AB37,NH4,20,0.174
AB37,NH4,21,1.3445
AB37,NH4,22,0.232
AB37,NH4,23,0.217
AB37,NH4,24,0.548
AB37,NH4,25,0.3295
AB37,NH4,26,0.504
AB37,NH4,27,0.1965
AB37,NH4,30,0.18
AB37,NH4,32,0.21
AB37,NH4,33,0.3715
AB37,NH4,34,0.135
AB37,NH4,35,1.198
AB37,NH4,37,0.8
AB37,NH4,38,0.014
AB37,NH4,39,0.09
AB37,NH4,41,0.5655
AB37,NH4,42,0.269
AB37,NH4,43,0.259
AB37,NH4,44,1.067
AB37,NH4,45,0.2265
AB37,NH4,46,0.494
AB37,NH4,47,0.128
AB37,NH4,48,0.026
AB37,NH4,49,0.014
AB37,NH4,50,0.0265
AB37,NO3,1,1.666
AB37,NO3,2,1.577
AB37,NO3,3,1.152
AB37,NO3,5,1.262
AB37,NO3,6,1.205
AB37,NO3,8,0.2975
AB37,NO3,9,0.612
AB37,NO3,10,0.695
AB37,NO3,11,2.577
AB37,NO3,12,0.508
AB37,NO3,13,0.476
AB37,NO3,14,0.383
AB37,NO3,18,0.805
AB37,NO3,20,0.435
AB37,NO3,21,2.182
AB37,NO3,22,0.34
AB37,NO3,23,0.43
AB37,NO3,24,1.087
AB37,NO3,25,0.615
AB37,NO3,26,1.449
AB37,NO3,27,0.5195
AB37,NO3,30,0.367
AB37,NO3,32,0.651
AB37,NO3,33,0.649
AB37,NO3,34,0.217
AB37,NO3,35,3.296
AB37,NO3,37,0.584
AB37,NO3,38,0.16
AB37,NO3,39,0.367
AB37,NO3,41,0.8145
AB37,NO3,42,0.839
AB37,NO3,43,0.3805
AB37,NO3,44,2.4123
AB37,NO3,45,0.81
AB37,NO3,46,1.415
AB37,NO3,47,0.814
AB37,NO3,48,1.194
AB37,NO3,49,0.404
AB37,NO3,50,0.9495
AB37,SO4,1,0.153
AB37,SO4,2,0.192
AB37,SO4,3,0.286
AB37,SO4,5,0.272
AB37,SO4,6,0.275
AB37,SO4,8,0.1815
AB37,SO4,9,0.239
AB37,SO4,10,0.15
AB37,SO4,11,2.09
AB37,SO4,12,0.811
AB37,SO4,13,0.162
AB37,SO4,14,0.327
AB37,SO4,18,0.652
AB37,SO4,20,0.286
AB37,SO4,21,0.9555
AB37,SO4,22,0.155
AB37,SO4,23,0.298
AB37,SO4,24,0.407
AB37,SO4,25,0.2275
AB37,SO4,26,0.6505
AB37,SO4,27,0.2755
AB37,SO4,30,0.182
AB37,SO4,32,0.947
AB37,SO4,33,0.5555
AB37,SO4,34,0.225
AB37,SO4,35,1.633
AB37,SO4,37,0.339
AB37,SO4,38,0.119
AB37,SO4,39,0.299
AB37,SO4,41,0.5395
AB37,SO4,42,0.477
AB37,SO4,43,0.34
AB37,SO4,44,1.724
AB37,SO4,45,0.46
AB37,SO4,46,0.47
AB37,SO4,47,0.27
AB37,SO4,48,0.126
AB37,SO4,49,0.174
AB37,SO4,50,0.2955
AB37,Sodium,1,0.052
AB37,Sodium,2,0.25
AB37,Sodium,3,0.047
AB37,Sodium,5,0.0995
AB37,Sodium,6,0.088
AB37,Sodium,8,0.316
AB37,Sodium,9,0.065
AB37,Sodium,10,0.067
AB37,Sodium,11,0.525
AB37,Sodium,12,3.437
AB37,Sodium,13,0.027
AB37,Sodium,14,0.032
AB37,Sodium,18,0.029
AB37,Sodium,20,0.011
AB37,Sodium,21,0.1215
AB37,Sodium,22,0.008
AB37,Sodium,23,0.014
AB37,Sodium,24,0.015
AB37,Sodium,25,0.011
AB37,Sodium,26,0.0315
AB37,Sodium,27,0.0185
AB37,Sodium,30,0.028
AB37,Sodium,32,0.018
AB37,Sodium,33,0.0455
